"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Title","Input.Poem","Answer.keyword1","Answer.keyword2","Answer.keyword3","Answer.mood","Approve","Reject"
"39O6Z4JLX22KA0PJG3W8NSI4IPUXVW","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3A7Y0R2P2PTE5PNJPGNQ8O2QTDLJXN","ALPWT2JWPLXA1","Approved","Wed Apr 24 06:25:33 PDT 2019","Wed Apr 24 06:26:13 PDT 2019","Sat Apr 27 06:26:13 PDT 2019","","","","40","100% (64/64)","100% (64/64)","100% (64/64)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,<br>If you are a dreamer, a wisher, a liar,<br>A hope-er, a pray-er, a magic bean buyer…<br>If you’re a pretender, come sit by my fire<br>For we have some flax-golden tales to spin.<br>Come in!<br>Come in!","dreamer","come","tales","Happy"
"39O6Z4JLX22KA0PJG3W8NSI4IPUXVW","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3FTF2T8WLSNAAD5KTZ0RHBAGO6WW95","A1P97PT7OUQHU4","Approved","Mon Apr 22 22:25:06 PDT 2019","Mon Apr 22 22:25:19 PDT 2019","Thu Apr 25 22:25:19 PDT 2019","2019-04-26 05:26:07 UTC","","","13","100% (147/147)","100% (147/147)","100% (147/147)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,<br>If you are a dreamer, a wisher, a liar,<br>A hope-er, a pray-er, a magic bean buyer…<br>If you’re a pretender, come sit by my fire<br>For we have some flax-golden tales to spin.<br>Come in!<br>Come in!","dramer","pretender","flax-golden","Neutral"
"39O6Z4JLX22KA0PJG3W8NSI4IPUXVW","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3LS2AMNW5GV8X3D4JFK3MCNJV43QOB","AUNCXP5YDEBH0","Approved","Tue Apr 23 09:43:07 PDT 2019","Tue Apr 23 09:43:49 PDT 2019","Fri Apr 26 09:43:49 PDT 2019","2019-04-26 16:44:07 UTC","","","42","100% (38/38)","100% (38/38)","100% (38/38)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,<br>If you are a dreamer, a wisher, a liar,<br>A hope-er, a pray-er, a magic bean buyer…<br>If you’re a pretender, come sit by my fire<br>For we have some flax-golden tales to spin.<br>Come in!<br>Come in!","dreamer","come","tale","Neutral"
"3TUOHPJXYH2XPPPO6D149U1IPYWXW6","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","31QNSG6A5SYV6TL9GZM1PZGOB9C78W","ALPWT2JWPLXA1","Approved","Wed Apr 24 06:27:50 PDT 2019","Wed Apr 24 06:28:12 PDT 2019","Sat Apr 27 06:28:12 PDT 2019","","","","22","100% (64/64)","100% (64/64)","100% (64/64)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?<br>Depends how loud you shut it.<br>How many slices in a bread?<br>Depends how thin you cut it.<br>How much good inside a day?<br>Depends how good you live ‘em.<br>How much love inside a friend?<br>Depends how much you give ‘em.","friend","give","love","Happy"
"3TUOHPJXYH2XPPPO6D149U1IPYWXW6","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","37ZHEEHM6XR95WF34IR5YI8DVNE37U","A1P97PT7OUQHU4","Approved","Mon Apr 22 22:22:29 PDT 2019","Mon Apr 22 22:22:42 PDT 2019","Thu Apr 25 22:22:42 PDT 2019","2019-04-26 05:23:07 UTC","","","13","100% (147/147)","100% (147/147)","100% (147/147)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?<br>Depends how loud you shut it.<br>How many slices in a bread?<br>Depends how thin you cut it.<br>How much good inside a day?<br>Depends how good you live ‘em.<br>How much love inside a friend?<br>Depends how much you give ‘em.","slams","loud","slices","Neutral"
"3TUOHPJXYH2XPPPO6D149U1IPYWXW6","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3ND9UOO81L75BF6TIW3HMK1BO0FLWT","AUNCXP5YDEBH0","Approved","Tue Apr 23 09:33:27 PDT 2019","Tue Apr 23 09:36:28 PDT 2019","Fri Apr 26 09:36:28 PDT 2019","2019-04-26 16:37:07 UTC","","","181","100% (38/38)","100% (38/38)","100% (38/38)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?<br>Depends how loud you shut it.<br>How many slices in a bread?<br>Depends how thin you cut it.<br>How much good inside a day?<br>Depends how good you live ‘em.<br>How much love inside a friend?<br>Depends how much you give ‘em.","how","many","depends","Happy"
"3IZVJEBJ6APO05AXGDCL8LIG9W26ZC","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","31T4R4OBOTLXIWBMXB26RLC710T7CY","A2DIGKVLJWN955","Approved","Tue Apr 23 12:30:07 PDT 2019","Tue Apr 23 12:31:07 PDT 2019","Fri Apr 26 12:31:07 PDT 2019","2019-04-26 19:32:07 UTC","","","60","100% (43/43)","100% (43/43)","100% (43/43)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,<br>Listen to the DON’TS<br>Listen to the SHOULDN’TS<br>The IMPOSSIBLES, the WON’TS<br>Listen to the NEVER HAVES<br>Then lost close to me—<br>Anything can happen, child,<br>ANYTHING can be.","Listen","Anything","Me","Funny"
"3IZVJEBJ6APO05AXGDCL8LIG9W26ZC","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3SNLUL3WO5SSJBHONWOG4WGE3K4UL3","AUNCXP5YDEBH0","Approved","Tue Apr 23 09:38:14 PDT 2019","Tue Apr 23 09:40:53 PDT 2019","Fri Apr 26 09:40:53 PDT 2019","2019-04-26 16:41:07 UTC","","","159","100% (38/38)","100% (38/38)","100% (38/38)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,<br>Listen to the DON’TS<br>Listen to the SHOULDN’TS<br>The IMPOSSIBLES, the WON’TS<br>Listen to the NEVER HAVES<br>Then lost close to me—<br>Anything can happen, child,<br>ANYTHING can be.","don'ts","won'ts","anything","Neutral"
"3IZVJEBJ6APO05AXGDCL8LIG9W26ZC","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","3UN61F00HXUM1UMMRFD4IWXXAVS5RE","A31BYUGRYXVLJL","Approved","Sun Apr 21 09:36:44 PDT 2019","Sun Apr 21 09:37:40 PDT 2019","Wed Apr 24 09:37:40 PDT 2019","2019-04-24 16:38:07 UTC","","","56","100% (29/29)","100% (29/29)","100% (29/29)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,<br>Listen to the DON’TS<br>Listen to the SHOULDN’TS<br>The IMPOSSIBLES, the WON’TS<br>Listen to the NEVER HAVES<br>Then lost close to me—<br>Anything can happen, child,<br>ANYTHING can be.","Child","Anything","IMPOSSIBLES","Neutral"
"30EV7DWJTV0OVF0SKRA2UE9E32Y6YL","3940TVN5B59037XOEEQIORWFW0HOEH","Describing Poetry!","Read a poem and determine its mood and some key words.","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:21:52 PDT 2019","3","BatchId:234708;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:21:52 PDT 2019","","","33OOO72IVIQKGU8TAE57WH4PQXMTCY","ALPWT2JWPLXA1","Approved","Tue Apr 23 21:41:10 PDT 2019","Tue Apr 23 21:41:25 PDT 2019","Fri Apr 26 21:41:25 PDT 2019","","","","15","100% (64/64)","100% (64/64)","100% (64/64)","MASKS (Every Thing On It)","She had blue skin.<br>And so did he.<br>He kept it hid<br>And so did she.<br>They searched for blue<br>Their whole life through,<br>Then passed right by—<br>And never knew.","blue","skin","search","Sad"
