"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Answer.line1","Answer.line2","Answer.line3","Approve","Reject"
"3CO05SML7VAKK32R472RDH6QNCX0RC","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","36ZN444YTS3VG5PL67FUDAWX4ULOI5","APICU54PD3JZF","Approved","Tue Apr 23 05:06:32 PDT 2019","Tue Apr 23 05:08:45 PDT 2019","Fri Apr 26 05:08:45 PDT 2019","2019-04-26 12:09:07 UTC","","","133","100% (22/22)","100% (22/22)","100% (22/22)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","your invitation awaits","to join the party bin,","the story is in the fates"
"3CO05SML7VAKK32R472RDH6QNCX0RC","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3QEMNNSB2Y47NOH0X7XHBRUPM077D0","ALPWT2JWPLXA1","Approved","Tue Apr 23 20:52:50 PDT 2019","Tue Apr 23 20:53:19 PDT 2019","Fri Apr 26 20:53:19 PDT 2019","","","","29","100% (64/64)","100% (64/64)","100% (64/64)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","I invite you to hear stories","About tigers flying into the boundless sky","This is chicken soup for the soul"
"3CO05SML7VAKK32R472RDH6QNCX0RC","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3R9WASFE20LN5I1278KQQBQ9866FZH","AHJ6UEG2YC0Q3","Approved","Wed Apr 24 18:32:25 PDT 2019","Wed Apr 24 18:33:09 PDT 2019","Sat Apr 27 18:33:09 PDT 2019","","","","44","100% (24/24)","100% (24/24)","100% (24/24)","INVITATION (Where the Sidewalk Ends)","If you are a dreamer, come in,","dreamer","story","invitation","Happy","with an invitation to my world","be a dreamer with me","and we can make stories"
"31MCUE39BKRPC5SA7JQYGBQQOF63GE","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3CFJTT4SXUVOVZXMPLYS2OA2E5P7IC","A2Y5XC6F1BYXS3","Approved","Thu Apr 25 09:39:26 PDT 2019","Thu Apr 25 09:39:59 PDT 2019","Sun Apr 28 09:39:59 PDT 2019","","","","33","100% (63/63)","100% (63/63)","100% (63/63)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","the same as the number of friends","bringing in love","through the old screen door."
"31MCUE39BKRPC5SA7JQYGBQQOF63GE","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3EG49X351VH2HU8C5XT1ZKXL77O6XR","A31BYUGRYXVLJL","Approved","Sun Apr 21 09:55:00 PDT 2019","Sun Apr 21 09:55:54 PDT 2019","Wed Apr 24 09:55:54 PDT 2019","2019-04-24 16:56:07 UTC","","","54","100% (29/29)","100% (29/29)","100% (29/29)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","How many friends in a clique?","How much love in a family?","For me, its immeasurable"
"31MCUE39BKRPC5SA7JQYGBQQOF63GE","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3Z2R0DQ0JIJ5TTYUNQR6LIV2BWKE2I","A30VAVBAUXE301","Approved","Tue Apr 23 12:17:46 PDT 2019","Tue Apr 23 12:19:29 PDT 2019","Fri Apr 26 12:19:29 PDT 2019","2019-04-26 19:20:07 UTC","","","103","100% (44/44)","100% (44/44)","100% (44/44)","HOW MANY, HOW MUCH (A Light in the Attic)","How many slams in an old screen door?","friend","love","door","Happy","A friend slams into an old screen door","A love slams into an old screen door","The door opens and lets them into your heart"
"3YKP7CX6G2KBM7LMT91ASHB9D407B6","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3AAPLD8UCDMBX2J9W6J878153PQHTU","A3CHZTDYHQVADE","Approved","Tue Apr 23 18:56:40 PDT 2019","Tue Apr 23 18:58:52 PDT 2019","Fri Apr 26 18:58:52 PDT 2019","2019-04-27 01:59:07 UTC","","","132","100% (34/34)","100% (34/34)","100% (34/34)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","These laws you must obey","Listen to the Shouldnts, child,","These laws were meant to break"
"3YKP7CX6G2KBM7LMT91ASHB9D407B6","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3X73LLYYQ2JD2PEPZAXWY9VDE74NHZ","A2DIGKVLJWN955","Approved","Tue Apr 23 19:25:18 PDT 2019","Tue Apr 23 19:26:05 PDT 2019","Fri Apr 26 19:26:05 PDT 2019","2019-04-27 02:26:07 UTC","","","47","100% (43/43)","100% (43/43)","100% (43/43)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","listen to the shouldn'ts child,","anything can be","the world is your oyster"
"3YKP7CX6G2KBM7LMT91ASHB9D407B6","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3Z4XG4ZF49WPL8R0YCQZJYTCD2LX8B","APICU54PD3JZF","Approved","Tue Apr 23 05:10:04 PDT 2019","Tue Apr 23 05:11:17 PDT 2019","Fri Apr 26 05:11:17 PDT 2019","2019-04-26 12:12:07 UTC","","","73","100% (22/22)","100% (22/22)","100% (22/22)","LISTEN TO THE MUSTN’TS (Where the Sidewalk Ends)","Listen to the MUSTN’TS, child,","anything","child","shouldn'ts","Happy","Adhere to the SHOULDN'TS, child","If you do these, child","You can do anything"
"3KQC8JMJGCX3C1NLRP8G1B2R3FJ3HD","3BRS3IGD6F05P371W1WHH81LAXOTRL","Writing Poetry!","Write a short (3 line) poem","Poetry, poem, mood, keywords, text","$0.01","Thu Apr 18 12:26:46 PDT 2019","3","BatchId:234712;OriginalHitTemplateId:920937243;","3600","259200","Thu Apr 25 12:26:46 PDT 2019","","","3P4RDNWND6BHFUYOQUNP5EFB50IJIO","AHJ6UEG2YC0Q3","Approved","Wed Apr 24 10:21:53 PDT 2019","Wed Apr 24 10:22:55 PDT 2019","Sat Apr 27 10:22:55 PDT 2019","","","","62","100% (24/24)","100% (24/24)","100% (24/24)","MASKS (Every Thing On It)","She had blue skin.","skin","hid","passed","Sad","so she is afraid to show it","she wants to hide from the world","so she stays at home"
