"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Input.line1","Input.line2","Input.line3","Answer.isEnglish.no","Answer.isEnglish.yes","Answer.isGoodPoem.no","Answer.isGoodPoem.yes","Answer.reflectsMood.no","Answer.reflectsMood.yes","Answer.rhymes.no","Answer.rhymes.yes","Answer.whichKeywords.key1","Answer.whichKeywords.key2","Answer.whichKeywords.key3","Approve","Reject"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","32XVDSJFP0235HQ74OFPYQ0BKZRM2X","A5HHF7CXK8YHU","Approved","Thu Apr 25 17:17:01 PDT 2019","Thu Apr 25 17:20:47 PDT 2019","Sun Apr 28 17:20:47 PDT 2019","","","","226","100% (143/143)","100% (143/143)","100% (143/143)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","true","false","true","false","false","true","true","true","true"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","33LK57MYLUAW9N6ODSKPXA9OXW7SZK","A37X3SZBD4FFL2","Approved","Thu Apr 25 16:20:55 PDT 2019","Thu Apr 25 16:21:32 PDT 2019","Sun Apr 28 16:21:32 PDT 2019","","","","37","100% (131/131)","100% (131/131)","100% (131/131)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","false","true","false","true","false","true","true","false","true"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","34HJIJKLP61WYIZ3MUZ4E1GMV5TV4B","A2W264E55JO6V3","Approved","Thu Apr 25 06:43:41 PDT 2019","Thu Apr 25 06:46:06 PDT 2019","Sun Apr 28 06:46:06 PDT 2019","","","","145","100% (85/85)","100% (85/85)","100% (85/85)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","false","true","false","true","false","true","true","true","true"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","3CTOC39K38VKQAHS73JSEPP2RKF7JP","A1P97PT7OUQHU4","Approved","Thu Apr 25 11:54:48 PDT 2019","Thu Apr 25 11:54:57 PDT 2019","Sun Apr 28 11:54:57 PDT 2019","","","","9","100% (147/147)","100% (147/147)","100% (147/147)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","true","false","false","true","false","true","true","true","true"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","3EWIJTFFVPCYXJVG83NS2U2NEYFE0D","A1M6Z55T3T80SA","Approved","Thu Apr 25 15:24:32 PDT 2019","Thu Apr 25 15:25:14 PDT 2019","Sun Apr 28 15:25:14 PDT 2019","","","","42","100% (135/135)","100% (135/135)","100% (135/135)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","false","true","false","true","true","false","true","false","true"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","3FFJ6VRIL2TADOX24MDJN90F6RJ0I5","A2XA9NIUUIGUGM","Approved","Thu Apr 25 09:37:23 PDT 2019","Thu Apr 25 09:37:39 PDT 2019","Sun Apr 28 09:37:39 PDT 2019","","","","16","100% (337/337)","100% (337/337)","100% (337/337)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","false","true","false","true","false","true","false","false","false"
"306996CF6WPXBL6K4TK1R7KWAKGB1X","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:17 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:17 PDT 2019","","","3RANCT1ZVGMG62VCWJZMQTK9RQRBUY","A3CHZTDYHQVADE","Approved","Tue Apr 23 12:22:06 PDT 2019","Tue Apr 23 12:22:23 PDT 2019","Fri Apr 26 12:22:23 PDT 2019","2019-04-26 19:23:07 UTC","","","17","100% (34/34)","100% (34/34)","100% (34/34)","EARLY BIRD (Where the Sidewalk Ends)","Oh, if you’re a bird, be an early bird","bird","worm","early","Funny","Wake up at the crack of dawn.","Do not hear another word","Go outside and eat worms from the lawn.","false","true","false","true","true","false","false","true","true","true","true"
"306W7JMRYY3FMLQ53ETG6H74OQM8BE","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:30 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:30 PDT 2019","","","35BLDD71I72C1FNS7NPU8XTVW0XZVS","A2XA9NIUUIGUGM","Approved","Thu Apr 25 09:29:31 PDT 2019","Thu Apr 25 09:29:38 PDT 2019","Sun Apr 28 09:29:38 PDT 2019","","","","7","100% (337/337)","100% (337/337)","100% (337/337)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","inside a dark room,","i hope this poem is funny","because the lion is in a gloom","false","true","false","true","false","true","false","true","true","true","true"
"306W7JMRYY3FMLQ53ETG6H74OQM8BE","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:30 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:30 PDT 2019","","","3AAPLD8UCDMBX2J9W6J878153Q6HTC","A18VT41LIJLK96","Approved","Thu Apr 25 20:18:54 PDT 2019","Thu Apr 25 20:19:24 PDT 2019","Sun Apr 28 20:19:24 PDT 2019","","","","30","100% (74/74)","100% (74/74)","100% (74/74)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","inside a dark room,","i hope this poem is funny","because the lion is in a gloom","false","true","false","true","false","true","true","false","true","true","true"
"306W7JMRYY3FMLQ53ETG6H74OQM8BE","3XJ5RHVJOB713ML8WR0IKZDSH1OLX7","Writing Poetry! - QC (Rhyming)","Is this a poem?","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 23 11:09:30 PDT 2019","20","BatchId:235194;OriginalHitTemplateId:920937243;","3600","259200","Tue Apr 30 11:09:30 PDT 2019","","","3HUTX6F6VVSR5KBJH4U2QUPGFY32ON","A1P97PT7OUQHU4","Approved","Thu Apr 25 11:32:27 PDT 2019","Thu Apr 25 11:32:44 PDT 2019","Sun Apr 28 11:32:44 PDT 2019","","","","17","100% (147/147)","100% (147/147)","100% (147/147)","IT’S DARK IN HERE (Where the Sidewalk Ends)","I am writing these poems","lion","inside","dark","Funny","inside a dark room,","i hope this poem is funny","because the lion is in a gloom","false","true","false","true","false","true","true","false","true","true","true"
